user_id,degree_centrality,betweenness_centrality,name
100023902757881,0.001056593805718814,8.248521402741892e-10,Kay Kay
100006242825396,0.0010515140278067043,5.783458352290409e-10,Kel Seyy
100062812415315,0.0010464342498945945,6.415107785946505e-11,Larry Taylor
100006184417401,0.0010362746940703752,0.0,Ranisha Wright
100007965517029,0.0010108758045098269,1.2972202287160353e-09,Samiyaa Mason
100016144805611,0.0009956364707734977,6.585963072385347e-10,Ari
100076185536345,0.0009905566928613881,3.228426753610583e-10,Marquise Yarbrough
100048977375188,0.0009854769149492783,4.0400088388918956e-10,Taniyah Ka'ior
100026085693419,0.0009702375812129494,1.5039685785552648e-09,Karee Karee
100015349203606,0.0009702375812129494,4.23100518730757e-10,De Niya Stephens
100035634980868,0.0009499184695645107,2.5255656209942105e-11,Tyler Stringer
100040344218611,0.000944838691652401,1.4385189584573096e-09,Mp Mp
100029295993743,0.000944838691652401,5.830998318969911e-10,Cyncere Mar-shell
100019163436728,0.0009346791358281816,5.239524937080845e-10,Ki Araa
100026360958612,0.0009346791358281816,3.7862724136145995e-10,Jakhyla Lashun
100031751030011,0.0009295993579160719,1.2025338151008767e-09,Ni Cole
100003252404409,0.0009245195800039622,4.672067027193797e-10,Jacoreya Nicole
100011374053448,0.0009194398020918525,3.647775287448967e-10,Kaylaa Nichole
100005209907986,0.0009143600241797429,6.038717268782307e-10,Nyshaylaa Savage
100023348100929,0.0009143600241797429,2.190617526858686e-11,Courtney Craig
100027260312529,0.0009042004683555235,5.00975210796809e-10,Anna Mae
100011882358009,0.0009042004683555235,1.999252373023028e-09,Ce Ce
100079606452435,0.0009042004683555235,1.2790769832247465e-11,Curtney Craig
100055505431121,0.0008940409125313041,1.688398151157106e-09,BigRay Shiesty
100035133639055,0.0008940409125313041,4.220702403537882e-10,Ka Tara
100034332335054,0.0008889611346191944,1.2427149092848772e-09,Sggbaby Joe
100052964211201,0.0008889611346191944,5.689566933354464e-10,Marcus Harper
100013509676358,0.0008838813567070848,6.919229537948819e-10,Jay Nicole
100052115347392,0.000848322911322317,4.666061656343686e-13,DeBo Junior
100005491356792,0.0008432431334102073,1.643623012517148e-09,Dleechia Lee
100012913188438,0.0008280037996738782,8.82805442149603e-12,Stephen Scott Jr.
100070261283708,0.0008229240217617685,5.117943397520837e-10,BigMf Miah
100023326188773,0.0008127644659375493,2.8380638246002306e-09,Roderick Mariachi Williams Jr.
100002854992092,0.0008076846880254396,0.0,Cornelius Kennedy
100017434775722,0.0008076846880254396,4.774153913579742e-10,Rachel Marie
100015814800124,0.0007924453542891105,5.070946067285961e-10,Qu Esha
100038942146721,0.0007873655763770009,1.0373258266226757e-09,Jontae Bivens
100031185122711,0.0007873655763770009,5.454562810894585e-10,Carmenn La'Naya
100038494788811,0.0007822857984648912,6.37157503194123e-12,Stephen Scott
100058866810401,0.0007518071309922331,9.94742290293461e-10,Robert Chandler
100048461481372,0.0007467273530801234,3.89807129769594e-12,Demetrius Young
100023821543139,0.0007416475751680137,4.789676987718213e-10,TrEy Fivee
100014639133930,0.000736567797255904,3.5585742514413013e-10,Lameka Cook
100075288109979,0.0007314880193437943,1.151407085283317e-09,Luh Emily
100024324343722,0.0007314880193437943,4.1994703031719154e-10,Tadarrien Jermanie
100008450955401,0.0007162486856074653,4.320830957095614e-10,KA MA RI
100035463738867,0.0007111689076953556,6.881403554639656e-10,Li Glock
100009195587948,0.0006857700181348072,1.3638352306438943e-13,Poobear Loveman Ceo
